month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.0
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.0
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,15.6
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,15.4
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,16.6
Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.8
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.9
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.9
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.3
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.1
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.8
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,15.9
Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.7
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.8
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.3
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,13.8
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.2
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.8
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,10.8
Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.3
Sep '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
Sep '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,7.3
Sep '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.4
Sep '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.3
Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,8.1
Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,7.4
Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.2
Sep '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.0
Sep '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.6
Sep '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.8
Sep '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.5
Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.9
Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.7
Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.0
Sep '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.9
Sep '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.5
Sep '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,6.1
Sep '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.2
Sep '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.5
Sep '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.7
Sep '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.4
Sep '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,8.2
Sep '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.0
Sep '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,6.2
Sep '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.2
Sep '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.0
Sep '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.3
Sep '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.1
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.3
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.9
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,11.2
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,12.7
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,10.2
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.5
Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.5
Sep '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.3
Sep '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.7
Sep '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.9
Sep '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,12.3
Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.2
Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,8.4
Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.0
Sep '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,7.0
Sep '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.3
Sep '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.8
Sep '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,10.2
Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,10.5
Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,9.9
Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,6.3
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,9.7
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,9.7
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,11.6
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,13.7
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,9.6
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,8.9
Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,8.8
Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.4
Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.5
Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,6.5
Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.1
Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.1
Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.4
Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.7
Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.4
Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.5
Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.0
Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.7
Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.7
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,11.5
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,12.8
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.4
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,16.4
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,15.2
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.0
Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,9.7
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,11.6
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.6
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,17.6
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,21.7
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,17.6
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,15.1
Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,10.2
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,11.6
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,11.6
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,11.7
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,17.1
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,12.4
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,11.8
Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.5
Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.7
Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.1
Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,10.6
Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,16.0
Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,10.6
Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,10.4
Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.8
Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.5
Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.3
Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,10.8
Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.7
Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.6
Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.0
Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,8.7
Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.2
Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.7
Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.4
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.7
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,12.7
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.5
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,15.9
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.6
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,12.9
Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,11.8
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.2
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.2
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.7
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.6
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,16.1
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,12.5
Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,11.8
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.1
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.0
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.4
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,15.6
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,11.3
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.8
Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,8.8
Oct '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.9
Oct '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.7
Oct '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.2
Oct '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.0
Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.6
Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.8
Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.2
Oct '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.1
Oct '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,6.7
Oct '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.9
Oct '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.3
Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.3
Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.5
Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.4
Oct '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,4.0
Oct '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.4
Oct '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.8
Oct '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,9.6
Oct '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.2
Oct '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.1
Oct '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.9
Oct '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,8.5
Oct '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.2
Oct '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,6.3
Oct '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.1
Oct '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.2
Oct '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.1
Oct '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,5.0
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.4
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.0
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.9
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.7
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.2
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.7
Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.1
Oct '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.3
Oct '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.3
Oct '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.1
Oct '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.8
Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,9.2
Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,7.2
Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.3
Oct '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.3
Oct '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.7
Oct '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.8
Oct '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.8
Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,9.7
Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,7.5
Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.8
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.1
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,10.5
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,12.4
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.5
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,10.3
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,10.5
Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,7.1
Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.1
Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.5
Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,7.4
Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.2
Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.5
Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.2
Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.4
Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.2
Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,7.1
Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.3
Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,6.2
Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.5
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,12.1
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,12.5
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.4
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,18.5
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,15.3
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,15.6
Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,9.3
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,11.3
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.1
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,16.6
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,22.4
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,16.1
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,15.9
Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.6
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,12.4
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,12.4
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,12.0
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,18.9
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,11.6
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,13.3
Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.2
Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.9
Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.7
Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,10.7
Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,17.6
Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,9.4
Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.7
Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.7
Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.6
Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.6
Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.4
Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,9.3
Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,4.8
Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.5
Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.0
Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,4.9
Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.7
Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.7
Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.2
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.9
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.4
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.3
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.4
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.4
